"year","genus","species","weight","plot_type"
1985,"Chaetodipus","penicillatus",9,"Control"
1985,"Chaetodipus","penicillatus",14,"Control"
1985,"Chaetodipus","penicillatus",15,"Control"
1985,"Chaetodipus","penicillatus",16,"Control"
1985,"Chaetodipus","penicillatus",16,"Control"
1985,"Chaetodipus","penicillatus",20,"Control"
1985,"Chaetodipus","penicillatus",20,"Control"
1986,"Chaetodipus","penicillatus",14,"Long-term Krat Exclosure"
1986,"Chaetodipus","penicillatus",14,"Long-term Krat Exclosure"
1986,"Chaetodipus","penicillatus",16,"Long-term Krat Exclosure"
1986,"Chaetodipus","penicillatus",16,"Long-term Krat Exclosure"
1986,"Chaetodipus","penicillatus",16,"Long-term Krat Exclosure"
1986,"Chaetodipus","penicillatus",17,"Long-term Krat Exclosure"
1986,"Chaetodipus","penicillatus",17,"Long-term Krat Exclosure"
1986,"Chaetodipus","penicillatus",17,"Long-term Krat Exclosure"
1986,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1986,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1986,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1986,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1986,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1986,"Chaetodipus","penicillatus",20,"Long-term Krat Exclosure"
1986,"Chaetodipus","penicillatus",21,"Long-term Krat Exclosure"
1986,"Chaetodipus","penicillatus",12,"Control"
1986,"Chaetodipus","penicillatus",15,"Control"
1986,"Chaetodipus","penicillatus",17,"Long-term Krat Exclosure"
1986,"Chaetodipus","penicillatus",16,"Control"
1986,"Chaetodipus","penicillatus",18,"Control"
1987,"Chaetodipus","penicillatus",16,"Control"
1987,"Chaetodipus","penicillatus",18,"Control"
1987,"Chaetodipus","penicillatus",19,"Control"
1987,"Chaetodipus","penicillatus",11,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",11,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",14,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",15,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",16,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",16,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",17,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",17,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",20,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",20,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",20,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",21,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",23,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",24,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",19,"Control"
1987,"Chaetodipus","penicillatus",16,"Control"
1987,"Chaetodipus","penicillatus",19,"Control"
1987,"Chaetodipus","penicillatus",19,"Control"
1987,"Chaetodipus","penicillatus",20,"Control"
1987,"Chaetodipus","penicillatus",21,"Control"
1987,"Chaetodipus","penicillatus",21,"Control"
1987,"Chaetodipus","penicillatus",15,"Control"
1987,"Chaetodipus","penicillatus",17,"Control"
1987,"Chaetodipus","penicillatus",18,"Control"
1987,"Chaetodipus","penicillatus",14,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",15,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",16,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",20,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",21,"Long-term Krat Exclosure"
1987,"Chaetodipus","penicillatus",22,"Long-term Krat Exclosure"
1988,"Chaetodipus","penicillatus",9,"Long-term Krat Exclosure"
1988,"Chaetodipus","penicillatus",11,"Long-term Krat Exclosure"
1988,"Chaetodipus","penicillatus",12,"Long-term Krat Exclosure"
1988,"Chaetodipus","penicillatus",12,"Long-term Krat Exclosure"
1988,"Chaetodipus","penicillatus",13,"Long-term Krat Exclosure"
1988,"Chaetodipus","penicillatus",15,"Long-term Krat Exclosure"
1988,"Chaetodipus","penicillatus",16,"Long-term Krat Exclosure"
1988,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1988,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1988,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1988,"Chaetodipus","penicillatus",20,"Long-term Krat Exclosure"
1988,"Chaetodipus","penicillatus",21,"Long-term Krat Exclosure"
1988,"Chaetodipus","penicillatus",21,"Long-term Krat Exclosure"
1988,"Chaetodipus","penicillatus",22,"Long-term Krat Exclosure"
1988,"Chaetodipus","penicillatus",22,"Long-term Krat Exclosure"
1988,"Chaetodipus","penicillatus",22,"Long-term Krat Exclosure"
1988,"Chaetodipus","penicillatus",22,"Long-term Krat Exclosure"
1988,"Chaetodipus","penicillatus",23,"Long-term Krat Exclosure"
1988,"Chaetodipus","penicillatus",24,"Long-term Krat Exclosure"
1988,"Chaetodipus","penicillatus",14,"Control"
1988,"Chaetodipus","penicillatus",15,"Control"
1988,"Chaetodipus","penicillatus",16,"Control"
1988,"Chaetodipus","penicillatus",17,"Control"
1988,"Chaetodipus","penicillatus",18,"Control"
1988,"Chaetodipus","penicillatus",18,"Control"
1988,"Chaetodipus","penicillatus",19,"Control"
1988,"Chaetodipus","penicillatus",20,"Control"
1988,"Chaetodipus","penicillatus",21,"Control"
1988,"Chaetodipus","penicillatus",15,"Long-term Krat Exclosure"
1988,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1988,"Chaetodipus","penicillatus",20,"Long-term Krat Exclosure"
1989,"Chaetodipus","penicillatus",15,"Control"
1989,"Chaetodipus","penicillatus",17,"Control"
1989,"Chaetodipus","penicillatus",16,"Long-term Krat Exclosure"
1989,"Chaetodipus","penicillatus",16,"Long-term Krat Exclosure"
1989,"Chaetodipus","penicillatus",16,"Long-term Krat Exclosure"
1989,"Chaetodipus","penicillatus",17,"Long-term Krat Exclosure"
1989,"Chaetodipus","penicillatus",17,"Long-term Krat Exclosure"
1989,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1989,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1989,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1989,"Chaetodipus","penicillatus",22,"Long-term Krat Exclosure"
1989,"Chaetodipus","penicillatus",24,"Long-term Krat Exclosure"
1989,"Chaetodipus","penicillatus",15,"Control"
1989,"Chaetodipus","penicillatus",13,"Control"
1989,"Chaetodipus","penicillatus",15,"Control"
1989,"Chaetodipus","penicillatus",16,"Control"
1989,"Chaetodipus","penicillatus",15,"Control"
1989,"Chaetodipus","penicillatus",15,"Control"
1989,"Chaetodipus","penicillatus",20,"Long-term Krat Exclosure"
1990,"Chaetodipus","penicillatus",18,"Control"
1990,"Chaetodipus","penicillatus",13,"Long-term Krat Exclosure"
1990,"Chaetodipus","penicillatus",17,"Long-term Krat Exclosure"
1990,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1990,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1990,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1990,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1990,"Chaetodipus","penicillatus",20,"Long-term Krat Exclosure"
1991,"Chaetodipus","penicillatus",14,"Control"
1991,"Chaetodipus","penicillatus",15,"Control"
1991,"Chaetodipus","penicillatus",15,"Control"
1991,"Chaetodipus","penicillatus",15,"Control"
1991,"Chaetodipus","penicillatus",16,"Control"
1991,"Chaetodipus","penicillatus",10,"Long-term Krat Exclosure"
1991,"Chaetodipus","penicillatus",14,"Long-term Krat Exclosure"
1991,"Chaetodipus","penicillatus",14,"Long-term Krat Exclosure"
1991,"Chaetodipus","penicillatus",14,"Long-term Krat Exclosure"
1991,"Chaetodipus","penicillatus",14,"Long-term Krat Exclosure"
1991,"Chaetodipus","penicillatus",16,"Long-term Krat Exclosure"
1991,"Chaetodipus","penicillatus",16,"Long-term Krat Exclosure"
1991,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1991,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1991,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1991,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1991,"Chaetodipus","penicillatus",23,"Long-term Krat Exclosure"
1991,"Chaetodipus","penicillatus",24,"Long-term Krat Exclosure"
1991,"Chaetodipus","penicillatus",27,"Long-term Krat Exclosure"
1991,"Chaetodipus","penicillatus",28,"Long-term Krat Exclosure"
1991,"Chaetodipus","penicillatus",28,"Long-term Krat Exclosure"
1991,"Chaetodipus","penicillatus",14,"Control"
1991,"Chaetodipus","penicillatus",15,"Control"
1991,"Chaetodipus","penicillatus",16,"Control"
1991,"Chaetodipus","penicillatus",16,"Control"
1991,"Chaetodipus","penicillatus",16,"Control"
1991,"Chaetodipus","penicillatus",17,"Control"
1991,"Chaetodipus","penicillatus",19,"Control"
1991,"Chaetodipus","penicillatus",19,"Control"
1991,"Chaetodipus","penicillatus",15,"Long-term Krat Exclosure"
1991,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1991,"Chaetodipus","penicillatus",16,"Control"
1991,"Chaetodipus","penicillatus",16,"Control"
1991,"Chaetodipus","penicillatus",17,"Control"
1991,"Chaetodipus","penicillatus",18,"Control"
1991,"Chaetodipus","penicillatus",30,"Long-term Krat Exclosure"
1991,"Chaetodipus","penicillatus",30,"Long-term Krat Exclosure"
1991,"Chaetodipus","penicillatus",30,"Long-term Krat Exclosure"
1991,"Chaetodipus","penicillatus",12,"Control"
1991,"Chaetodipus","penicillatus",26,"Control"
1992,"Chaetodipus","penicillatus",16,"Control"
1992,"Chaetodipus","penicillatus",19,"Control"
1992,"Chaetodipus","penicillatus",19,"Control"
1992,"Chaetodipus","penicillatus",20,"Control"
1992,"Chaetodipus","penicillatus",12,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",12,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",13,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",14,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",17,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",17,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",17,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",17,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",17,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",17,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",20,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",22,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",22,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",22,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",22,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",26,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",12,"Control"
1992,"Chaetodipus","penicillatus",16,"Control"
1992,"Chaetodipus","penicillatus",16,"Control"
1992,"Chaetodipus","penicillatus",18,"Control"
1992,"Chaetodipus","penicillatus",12,"Control"
1992,"Chaetodipus","penicillatus",13,"Control"
1992,"Chaetodipus","penicillatus",14,"Control"
1992,"Chaetodipus","penicillatus",14,"Control"
1992,"Chaetodipus","penicillatus",15,"Control"
1992,"Chaetodipus","penicillatus",17,"Control"
1992,"Chaetodipus","penicillatus",17,"Control"
1992,"Chaetodipus","penicillatus",19,"Control"
1992,"Chaetodipus","penicillatus",13,"Control"
1992,"Chaetodipus","penicillatus",15,"Control"
1992,"Chaetodipus","penicillatus",17,"Control"
1992,"Chaetodipus","penicillatus",17,"Control"
1992,"Chaetodipus","penicillatus",17,"Control"
1992,"Chaetodipus","penicillatus",18,"Control"
1992,"Chaetodipus","penicillatus",18,"Control"
1992,"Chaetodipus","penicillatus",19,"Control"
1992,"Chaetodipus","penicillatus",19,"Control"
1992,"Chaetodipus","penicillatus",20,"Control"
1992,"Chaetodipus","penicillatus",15,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",16,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",17,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",13,"Control"
1992,"Chaetodipus","penicillatus",14,"Control"
1992,"Chaetodipus","penicillatus",14,"Control"
1992,"Chaetodipus","penicillatus",17,"Control"
1992,"Chaetodipus","penicillatus",17,"Control"
1992,"Chaetodipus","penicillatus",17,"Control"
1992,"Chaetodipus","penicillatus",19,"Control"
1992,"Chaetodipus","penicillatus",15,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",20,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",23,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",16,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",17,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",23,"Long-term Krat Exclosure"
1992,"Chaetodipus","penicillatus",18,"Control"
1993,"Chaetodipus","penicillatus",10,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",11,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",12,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",16,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",21,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",22,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",22,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",16,"Control"
1993,"Chaetodipus","penicillatus",18,"Control"
1993,"Chaetodipus","penicillatus",19,"Control"
1993,"Chaetodipus","penicillatus",16,"Control"
1993,"Chaetodipus","penicillatus",19,"Control"
1993,"Chaetodipus","penicillatus",20,"Control"
1993,"Chaetodipus","penicillatus",23,"Control"
1993,"Chaetodipus","penicillatus",16,"Control"
1993,"Chaetodipus","penicillatus",19,"Control"
1993,"Chaetodipus","penicillatus",15,"Control"
1993,"Chaetodipus","penicillatus",18,"Control"
1993,"Chaetodipus","penicillatus",20,"Control"
1993,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",15,"Control"
1993,"Chaetodipus","penicillatus",19,"Control"
1993,"Chaetodipus","penicillatus",19,"Control"
1993,"Chaetodipus","penicillatus",21,"Control"
1993,"Chaetodipus","penicillatus",22,"Control"
1993,"Chaetodipus","penicillatus",12,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",15,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",17,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",20,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",20,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",21,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",20,"Long-term Krat Exclosure"
1993,"Chaetodipus","penicillatus",21,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",14,"Control"
1994,"Chaetodipus","penicillatus",15,"Control"
1994,"Chaetodipus","penicillatus",15,"Control"
1994,"Chaetodipus","penicillatus",18,"Control"
1994,"Chaetodipus","penicillatus",11,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",11,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",14,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",14,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",16,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",16,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",20,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",20,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",21,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",24,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",16,"Control"
1994,"Chaetodipus","penicillatus",16,"Control"
1994,"Chaetodipus","penicillatus",17,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",20,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",20,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",15,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",16,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",18,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",20,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",20,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",22,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",22,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",24,"Long-term Krat Exclosure"
1994,"Chaetodipus","penicillatus",13,"Control"
1994,"Chaetodipus","penicillatus",14,"Control"
1994,"Chaetodipus","penicillatus",14,"Control"
1995,"Chaetodipus","penicillatus",9,"Control"
1995,"Chaetodipus","penicillatus",11,"Control"
1995,"Chaetodipus","penicillatus",13,"Control"
1995,"Chaetodipus","penicillatus",13,"Control"
1995,"Chaetodipus","penicillatus",13,"Control"
1995,"Chaetodipus","penicillatus",14,"Control"
1995,"Chaetodipus","penicillatus",14,"Control"
1995,"Chaetodipus","penicillatus",14,"Control"
1995,"Chaetodipus","penicillatus",14,"Control"
1995,"Chaetodipus","penicillatus",14,"Control"
1995,"Chaetodipus","penicillatus",15,"Control"
1995,"Chaetodipus","penicillatus",15,"Control"
1995,"Chaetodipus","penicillatus",16,"Control"
1995,"Chaetodipus","penicillatus",16,"Control"
1995,"Chaetodipus","penicillatus",16,"Control"
1995,"Chaetodipus","penicillatus",16,"Control"
1995,"Chaetodipus","penicillatus",17,"Control"
1995,"Chaetodipus","penicillatus",17,"Control"
1995,"Chaetodipus","penicillatus",17,"Control"
1995,"Chaetodipus","penicillatus",17,"Control"
1995,"Chaetodipus","penicillatus",18,"Control"
1995,"Chaetodipus","penicillatus",19,"Control"
1995,"Chaetodipus","penicillatus",19,"Control"
